          subj           cond           chan            win           mean
  subject_avgs      CLOSECONc             Fz     +310..+370    -1.2095e+00 19_CLOSECONc.avr
  subject_avgs      CLOSECONc             T7     +100..+120     2.1370e-02 19_CLOSECONc.avr
  subject_avgs      CLOSECONc             T7     +180..+220    -8.2242e-02 19_CLOSECONc.avr
  subject_avgs      CLOSECONc             T7     +310..+370     1.9790e+00 19_CLOSECONc.avr
  subject_avgs      CLOSECONc             Cz     +100..+120    -3.7515e+00 19_CLOSECONc.avr
  subject_avgs      CLOSECONc             Cz     +180..+220    -4.8586e+00 19_CLOSECONc.avr
  subject_avgs      CLOSECONc             Cz     +310..+370    -7.3473e-01 19_CLOSECONc.avr
  subject_avgs      CLOSECONc             T8     +100..+120    -1.6122e+00 19_CLOSECONc.avr
  subject_avgs      CLOSECONc             T8     +180..+220    -4.3285e-02 19_CLOSECONc.avr
  subject_avgs      CLOSECONc             T8     +310..+370     3.1320e-01 19_CLOSECONc.avr
  subject_avgs      CLOSECONc             Pz     +100..+120    -2.5016e+00 19_CLOSECONc.avr
  subject_avgs      CLOSECONc             Pz     +180..+220    -5.5401e+00 19_CLOSECONc.avr
  subject_avgs      CLOSECONc             Pz     +310..+370    -4.6650e-01 19_CLOSECONc.avr
  subject_avgs      CLOSECONc             M1     +100..+120     1.2554e+00 19_CLOSECONc.avr
  subject_avgs      CLOSECONc             M1     +180..+220     1.0900e+00 19_CLOSECONc.avr
  subject_avgs      CLOSECONc             M1     +310..+370     1.4376e+00 19_CLOSECONc.avr
  subject_avgs      CLOSECONc             M2     +100..+120     4.6534e+00 19_CLOSECONc.avr
  subject_avgs      CLOSECONc             M2     +180..+220     9.0868e-01 19_CLOSECONc.avr
  subject_avgs      CLOSECONc             M2     +310..+370     1.4974e+00 19_CLOSECONc.avr
  subject_avgs      CLOSECONc             Fz     +100..+120    -3.4817e+00 20_CLOSECONc.avr
  subject_avgs      CLOSECONc             Fz     +180..+220    -2.0132e+00 20_CLOSECONc.avr
  subject_avgs      CLOSECONc             Fz     +310..+370    -1.3142e+00 20_CLOSECONc.avr
  subject_avgs      CLOSECONc             T7     +100..+120     1.5232e+00 20_CLOSECONc.avr
  subject_avgs      CLOSECONc             T7     +180..+220     6.8974e-01 20_CLOSECONc.avr
  subject_avgs      CLOSECONc             T7     +310..+370     1.9747e-01 20_CLOSECONc.avr
  subject_avgs      CLOSECONc             Cz     +100..+120    -1.6128e+00 20_CLOSECONc.avr
  subject_avgs      CLOSECONc             Cz     +180..+220    -3.6044e+00 20_CLOSECONc.avr
  subject_avgs      CLOSECONc             Cz     +310..+370    -3.1202e+00 20_CLOSECONc.avr
  subject_avgs      CLOSECONc             T8     +100..+120     8.8062e-01 20_CLOSECONc.avr
  subject_avgs      CLOSECONc             T8     +180..+220     7.3535e-01 20_CLOSECONc.avr
  subject_avgs      CLOSECONc             T8     +310..+370    -5.2609e-02 20_CLOSECONc.avr
  subject_avgs      CLOSECONc             Pz     +100..+120     4.8843e-01 20_CLOSECONc.avr
  subject_avgs      CLOSECONc             Pz     +180..+220    -2.0527e+00 20_CLOSECONc.avr
  subject_avgs      CLOSECONc             Pz     +310..+370    -2.2569e+00 20_CLOSECONc.avr
  subject_avgs      CLOSECONc             M1     +100..+120     4.3937e+00 20_CLOSECONc.avr
  subject_avgs      CLOSECONc             M1     +180..+220     2.1599e+00 20_CLOSECONc.avr
  subject_avgs      CLOSECONc             M1     +310..+370     1.2916e+00 20_CLOSECONc.avr
  subject_avgs      CLOSECONc             M2     +100..+120     3.2663e+00 20_CLOSECONc.avr
  subject_avgs      CLOSECONc             M2     +180..+220     2.2008e+00 20_CLOSECONc.avr
  subject_avgs      CLOSECONc             M2     +310..+370     9.0566e-01 20_CLOSECONc.avr
  subject_avgs      CLOSECONc             Fz     +100..+120    -6.6931e+00 21_CLOSECONc.avr
  subject_avgs      CLOSECONc             Fz     +180..+220    -3.0408e+00 21_CLOSECONc.avr
  subject_avgs      CLOSECONc             Fz     +310..+370     4.4686e-01 21_CLOSECONc.avr
  subject_avgs      CLOSECONc             T7     +100..+120    -7.8472e-01 21_CLOSECONc.avr
  subject_avgs      CLOSECONc             T7     +180..+220    -3.2877e+00 21_CLOSECONc.avr
  subject_avgs      CLOSECONc             T7     +310..+370     2.5045e-02 21_CLOSECONc.avr
  subject_avgs      CLOSECONc             Cz     +100..+120    -5.7733e+00 21_CLOSECONc.avr
  subject_avgs      CLOSECONc             Cz     +180..+220    -6.7343e+00 21_CLOSECONc.avr
  subject_avgs      CLOSECONc             Cz     +310..+370     1.8975e-01 21_CLOSECONc.avr
  subject_avgs      CLOSECONc             T8     +100..+120    -2.4186e+00 21_CLOSECONc.avr
  subject_avgs      CLOSECONc             T8     +180..+220    -4.2817e+00 21_CLOSECONc.avr
  subject_avgs      CLOSECONc             T8     +310..+370     1.8237e+00 21_CLOSECONc.avr
  subject_avgs      CLOSECONc             Pz     +100..+120    -4.3778e+00 21_CLOSECONc.avr
  subject_avgs      CLOSECONc             Pz     +180..+220    -8.3547e+00 21_CLOSECONc.avr
  subject_avgs      CLOSECONc             Pz     +310..+370    -5.1620e-01 21_CLOSECONc.avr
  subject_avgs      CLOSECONc             M1     +100..+120     7.2701e-02 21_CLOSECONc.avr
  subject_avgs      CLOSECONc             M1     +180..+220    -1.1343e+00 21_CLOSECONc.avr
  subject_avgs      CLOSECONc             M1     +310..+370    -8.8338e-01 21_CLOSECONc.avr
  subject_avgs      CLOSECONc             M2     +100..+120    -1.8520e-01 21_CLOSECONc.avr
  subject_avgs      CLOSECONc             M2     +180..+220    -1.3933e+00 21_CLOSECONc.avr
  subject_avgs      CLOSECONc             M2     +310..+370     3.5627e-01 21_CLOSECONc.avr
  subject_avgs      CLOSECONc             Fz     +100..+120    -1.7051e+00 22_CLOSECONc.avr
  subject_avgs      CLOSECONc             Fz     +180..+220     1.4842e-01 22_CLOSECONc.avr
  subject_avgs      CLOSECONc             Fz     +310..+370     3.3150e-01 22_CLOSECONc.avr
  subject_avgs      CLOSECONc             T7     +100..+120    -3.4174e-01 22_CLOSECONc.avr
  subject_avgs      CLOSECONc             T7     +180..+220    -1.9600e+00 22_CLOSECONc.avr
  subject_avgs      CLOSECONc             T7     +310..+370    -8.0349e-01 22_CLOSECONc.avr
  subject_avgs      CLOSECONc             Cz     +100..+120    -1.8883e+00 22_CLOSECONc.avr
  subject_avgs      CLOSECONc             Cz     +180..+220    -7.8641e-01 22_CLOSECONc.avr
  subject_avgs      CLOSECONc             Cz     +310..+370    -8.7648e-01 22_CLOSECONc.avr
  subject_avgs      CLOSECONc             T8     +100..+120    -1.3495e+00 22_CLOSECONc.avr
  subject_avgs      CLOSECONc             T8     +180..+220    -1.2391e+00 22_CLOSECONc.avr
  subject_avgs      CLOSECONc             T8     +310..+370    -2.7596e-01 22_CLOSECONc.avr
  subject_avgs      CLOSECONc             Pz     +100..+120    -2.3792e+00 22_CLOSECONc.avr
  subject_avgs      CLOSECONc             Pz     +180..+220    -3.3357e+00 22_CLOSECONc.avr
  subject_avgs      CLOSECONc             Pz     +310..+370    -2.2203e+00 22_CLOSECONc.avr
  subject_avgs      CLOSECONc             M1     +100..+120    -2.8147e-01 22_CLOSECONc.avr
  subject_avgs      CLOSECONc             M1     +180..+220    -1.9013e+00 22_CLOSECONc.avr
  subject_avgs      CLOSECONc             M1     +310..+370    -1.0332e+00 22_CLOSECONc.avr
  subject_avgs      CLOSECONc             M2     +100..+120    -2.8956e-01 22_CLOSECONc.avr
  subject_avgs      CLOSECONc             M2     +180..+220    -1.0001e+00 22_CLOSECONc.avr
  subject_avgs      CLOSECONc             M2     +310..+370    -3.9948e-01 22_CLOSECONc.avr
  subject_avgs      CLOSECONc             Fz     +100..+120    -9.4150e+00 23_CLOSECONc.avr
  subject_avgs      CLOSECONc             Fz     +180..+220    -2.1933e-02 23_CLOSECONc.avr
  subject_avgs      CLOSECONc             Fz     +310..+370    -3.0735e-01 23_CLOSECONc.avr
  subject_avgs      CLOSECONc             T7     +100..+120    -3.4417e+00 23_CLOSECONc.avr
  subject_avgs      CLOSECONc             T7     +180..+220    -1.1121e+00 23_CLOSECONc.avr
  subject_avgs      CLOSECONc             T7     +310..+370    -1.1551e+00 23_CLOSECONc.avr
  subject_avgs      CLOSECONc             Cz     +100..+120    -7.9096e+00 23_CLOSECONc.avr
  subject_avgs      CLOSECONc             Cz     +180..+220    -1.4074e+00 23_CLOSECONc.avr
  subject_avgs      CLOSECONc             Cz     +310..+370    -1.0468e+00 23_CLOSECONc.avr
  subject_avgs      CLOSECONc             T8     +100..+120    -4.9062e+00 23_CLOSECONc.avr
  subject_avgs      CLOSECONc             T8     +180..+220    -2.7305e+00 23_CLOSECONc.avr
  subject_avgs      CLOSECONc             T8     +310..+370    -1.8972e+00 23_CLOSECONc.avr
  subject_avgs      CLOSECONc             Pz     +100..+120    -5.8534e+00 23_CLOSECONc.avr
  subject_avgs      CLOSECONc             Pz     +180..+220    -3.0372e+00 23_CLOSECONc.avr
  subject_avgs      CLOSECONc             Pz     +310..+370    -1.3326e+00 23_CLOSECONc.avr
  subject_avgs      CLOSECONc             M1     +100..+120     1.0439e+00 23_CLOSECONc.avr
  subject_avgs      CLOSECONc             M1     +180..+220    -7.0315e-01 23_CLOSECONc.avr
  subject_avgs      CLOSECONc             M1     +310..+370    -4.3762e-01 23_CLOSECONc.avr
  subject_avgs      CLOSECONc             M2     +100..+120     7.2690e-01 23_CLOSECONc.avr
  subject_avgs      CLOSECONc             M2     +180..+220    -1.2645e+00 23_CLOSECONc.avr
  subject_avgs      CLOSECONc             M2     +310..+370    -3.9116e-01 23_CLOSECONc.avr
  subject_avgs      CLOSECONc             Fz     +100..+120    -3.9533e+00 24_CLOSECONc.avr
  subject_avgs      CLOSECONc             Fz     +180..+220    -2.3474e+00 24_CLOSECONc.avr
  subject_avgs      CLOSECONc             Fz     +310..+370    -2.4681e-01 24_CLOSECONc.avr
  subject_avgs      CLOSECONc             T7     +100..+120    -4.5528e-01 24_CLOSECONc.avr
  subject_avgs      CLOSECONc             T7     +180..+220    -1.2115e+00 24_CLOSECONc.avr
  subject_avgs      CLOSECONc             T7     +310..+370    -5.3236e-01 24_CLOSECONc.avr
  subject_avgs      CLOSECONc             Cz     +100..+120    -4.2697e+00 24_CLOSECONc.avr
  subject_avgs      CLOSECONc             Cz     +180..+220    -3.6783e+00 24_CLOSECONc.avr
  subject_avgs      CLOSECONc             Cz     +310..+370    -1.4822e+00 24_CLOSECONc.avr
  subject_avgs      CLOSECONc             T8     +100..+120    -1.0970e+00 24_CLOSECONc.avr
  subject_avgs      CLOSECONc             T8     +180..+220    -6.7805e-01 24_CLOSECONc.avr
  subject_avgs      CLOSECONc             T8     +310..+370     1.2858e-01 24_CLOSECONc.avr
  subject_avgs      CLOSECONc             Pz     +100..+120    -4.2406e+00 24_CLOSECONc.avr
  subject_avgs      CLOSECONc             Pz     +180..+220    -5.5609e+00 24_CLOSECONc.avr
  subject_avgs      CLOSECONc             Pz     +310..+370    -2.9772e+00 24_CLOSECONc.avr
  subject_avgs      CLOSECONc             M1     +100..+120     1.9638e+00 24_CLOSECONc.avr
  subject_avgs      CLOSECONc             M1     +180..+220     6.0231e-02 24_CLOSECONc.avr
  subject_avgs      CLOSECONc             M1     +310..+370    -7.5516e-01 24_CLOSECONc.avr
  subject_avgs      CLOSECONc             M2     +100..+120     1.2774e+00 24_CLOSECONc.avr
  subject_avgs      CLOSECONc             M2     +180..+220     5.0196e-01 24_CLOSECONc.avr
  subject_avgs      CLOSECONc             M2     +310..+370    -1.6674e-01 24_CLOSECONc.avr
  subject_avgs      CLOSECONc             Fz     +100..+120    -5.1622e+00 25_CLOSECONc.avr
  subject_avgs      CLOSECONc             Fz     +180..+220    -3.6287e+00 25_CLOSECONc.avr
  subject_avgs      CLOSECONc             Fz     +310..+370    -7.2024e-01 25_CLOSECONc.avr
  subject_avgs      CLOSECONc             T7     +100..+120    -2.7645e+00 25_CLOSECONc.avr
  subject_avgs      CLOSECONc             T7     +180..+220    -2.1399e+00 25_CLOSECONc.avr
  subject_avgs      CLOSECONc             T7     +310..+370     7.7185e-01 25_CLOSECONc.avr
  subject_avgs      CLOSECONc             Cz     +100..+120    -4.8828e+00 25_CLOSECONc.avr
  subject_avgs      CLOSECONc             Cz     +180..+220    -3.2825e+00 25_CLOSECONc.avr
  subject_avgs      CLOSECONc             Cz     +310..+370    -1.9482e-01 25_CLOSECONc.avr
  subject_avgs      CLOSECONc             T8     +100..+120    -4.7136e+00 25_CLOSECONc.avr
  subject_avgs      CLOSECONc             T8     +180..+220    -2.5156e+00 25_CLOSECONc.avr
  subject_avgs      CLOSECONc             T8     +310..+370    -4.1170e-01 25_CLOSECONc.avr
  subject_avgs      CLOSECONc             Pz     +100..+120    -4.2866e+00 25_CLOSECONc.avr
  subject_avgs      CLOSECONc             Pz     +180..+220    -2.3647e+00 25_CLOSECONc.avr
  subject_avgs      CLOSECONc             Pz     +310..+370     8.4639e-02 25_CLOSECONc.avr
  subject_avgs      CLOSECONc             M1     +100..+120     7.4655e-01 25_CLOSECONc.avr
  subject_avgs      CLOSECONc             M1     +180..+220     5.3431e-01 25_CLOSECONc.avr
  subject_avgs      CLOSECONc             M1     +310..+370     6.8879e-01 25_CLOSECONc.avr
  subject_avgs      CLOSECONc             M2     +100..+120     7.9990e-02 25_CLOSECONc.avr
  subject_avgs      CLOSECONc             M2     +180..+220     4.2558e-01 25_CLOSECONc.avr
  subject_avgs      CLOSECONc             M2     +310..+370     1.6101e-01 25_CLOSECONc.avr
  subject_avgs      CLOSECONc             Fz     +100..+120    -8.1075e+00 26_CLOSECONc.avr
  subject_avgs      CLOSECONc             Fz     +180..+220    -8.9417e-01 26_CLOSECONc.avr
  subject_avgs      CLOSECONc             Fz     +310..+370    -1.9729e-01 26_CLOSECONc.avr
  subject_avgs      CLOSECONc             T7     +100..+120    -1.4570e+00 26_CLOSECONc.avr
  subject_avgs      CLOSECONc             T7     +180..+220    -2.5486e+00 26_CLOSECONc.avr
  subject_avgs      CLOSECONc             T7     +310..+370    -1.0221e+00 26_CLOSECONc.avr
  subject_avgs      CLOSECONc             Cz     +100..+120    -7.4544e+00 26_CLOSECONc.avr
  subject_avgs      CLOSECONc             Cz     +180..+220    -3.0674e+00 26_CLOSECONc.avr
  subject_avgs      CLOSECONc             Cz     +310..+370    -1.2373e+00 26_CLOSECONc.avr
  subject_avgs      CLOSECONc             T8     +100..+120    -4.0482e+00 26_CLOSECONc.avr
  subject_avgs      CLOSECONc             T8     +180..+220    -2.0096e+00 26_CLOSECONc.avr
  subject_avgs      CLOSECONc             T8     +310..+370    -2.9683e-01 26_CLOSECONc.avr
  subject_avgs      CLOSECONc             Pz     +100..+120    -7.2145e+00 26_CLOSECONc.avr
  subject_avgs      CLOSECONc             Pz     +180..+220    -4.2191e+00 26_CLOSECONc.avr
  subject_avgs      CLOSECONc             Pz     +310..+370    -1.6436e+00 26_CLOSECONc.avr
  subject_avgs      CLOSECONc             M1     +100..+120    -8.3778e-01 26_CLOSECONc.avr
  subject_avgs      CLOSECONc             M1     +180..+220    -2.1785e+00 26_CLOSECONc.avr
  subject_avgs      CLOSECONc             M1     +310..+370    -1.1968e+00 26_CLOSECONc.avr
  subject_avgs      CLOSECONc             M2     +100..+120    -8.8346e-01 26_CLOSECONc.avr
  subject_avgs      CLOSECONc             M2     +180..+220    -1.6512e+00 26_CLOSECONc.avr
  subject_avgs      CLOSECONc             M2     +310..+370    -8.0425e-01 26_CLOSECONc.avr
  subject_avgs      CLOSECONc             Fz     +100..+120    -1.0569e+01 28_CLOSECONc.avr
  subject_avgs      CLOSECONc             Fz     +180..+220     6.7594e-01 28_CLOSECONc.avr
  subject_avgs      CLOSECONc             Fz     +310..+370    -6.2040e-01 28_CLOSECONc.avr
  subject_avgs      CLOSECONc             T7     +100..+120    -4.3305e+00 28_CLOSECONc.avr
  subject_avgs      CLOSECONc             T7     +180..+220    -2.6139e+00 28_CLOSECONc.avr
  subject_avgs      CLOSECONc             T7     +310..+370     1.0440e+00 28_CLOSECONc.avr
  subject_avgs      CLOSECONc             Cz     +100..+120    -1.1071e+01 28_CLOSECONc.avr
  subject_avgs      CLOSECONc             Cz     +180..+220     4.6811e-01 28_CLOSECONc.avr
  subject_avgs      CLOSECONc             Cz     +310..+370    -4.8228e-01 28_CLOSECONc.avr
  subject_avgs      CLOSECONc             T8     +100..+120    -4.6311e+00 28_CLOSECONc.avr
  subject_avgs      CLOSECONc             T8     +180..+220     2.3726e-01 28_CLOSECONc.avr
  subject_avgs      CLOSECONc             T8     +310..+370    -3.2936e-01 28_CLOSECONc.avr
  subject_avgs      CLOSECONc             Pz     +100..+120    -8.6901e+00 28_CLOSECONc.avr
  subject_avgs      CLOSECONc             Pz     +180..+220    -9.3035e-01 28_CLOSECONc.avr
  subject_avgs      CLOSECONc             Pz     +310..+370    -1.8981e-01 28_CLOSECONc.avr
  subject_avgs      CLOSECONc             M1     +100..+120     1.5246e+00 28_CLOSECONc.avr
  subject_avgs      CLOSECONc             M1     +180..+220    -1.1994e+00 28_CLOSECONc.avr
  subject_avgs      CLOSECONc             M1     +310..+370     1.1406e+00 28_CLOSECONc.avr
  subject_avgs      CLOSECONc             M2     +100..+120     2.1580e+00 28_CLOSECONc.avr
  subject_avgs      CLOSECONc             M2     +180..+220    -2.2064e-01 28_CLOSECONc.avr
  subject_avgs      CLOSECONc             M2     +310..+370     3.5662e-01 28_CLOSECONc.avr
  subject_avgs      CLOSECONc             Fz     +100..+120     3.0816e+00 29_CLOSECONc.avr
  subject_avgs      CLOSECONc             Fz     +180..+220     1.4392e+00 29_CLOSECONc.avr
  subject_avgs      CLOSECONc             Fz     +310..+370    -3.4794e-01 29_CLOSECONc.avr
  subject_avgs      CLOSECONc             T7     +100..+120     4.0782e-01 29_CLOSECONc.avr
  subject_avgs      CLOSECONc             T7     +180..+220    -1.0609e+00 29_CLOSECONc.avr
  subject_avgs      CLOSECONc             T7     +310..+370     1.2075e+00 29_CLOSECONc.avr
